,WTS,YR,DOY,RAD,MINT,MAXT,VPR,WIND,RAIN,AHA,OKTA
2887,1,2005,2887,6103,-3.8,4,0.498,2,0.4,0.8671399,2.179032
2888,1,2005,2888,2741,-4.8,0.9,0.553,2.5,2,0.8739554,6.768263
2889,1,2005,2889,2745,0,2.9,0.618,2.8,8,0.8805792,6.720994
2890,1,2005,2890,2749,0.5,2.9,0.668,1.8,6,0.8869953,6.677868
2891,1,2005,2891,2663,0.6,2.4,0.563,2.3,0,0.893188,6.768439
2892,1,2005,2892,6662,-5.2,5,0.513,2,0,0.8991416,0.5793245
2893,1,2005,2893,2616,-1.5,11.3,0.788,5.5,0.2,0.9048404,6.726427
2894,1,2005,2894,3257,3.5,10.7,0.763,3.6,1,0.9102692,5.928067
2895,1,2005,2895,2844,6.2,12.2,0.828,5.3,6,0.9154131,6.40409
2896,1,2005,2896,3510,5.3,8.9,0.768,2.2,0.4,0.9202576,5.5253
2897,1,2005,2897,2864,1.5,5.6,0.698,2.4,4,0.9247889,6.364692
2898,1,2005,2898,2520,1.5,5,0.723,2.2,2.2,0.9289936,6.751971
2899,1,2005,2899,2886,1.1,6.5,0.773,3.1,4,0.9328591,6.280917
2900,1,2005,2900,3223,3.8,5.6,0.698,4.8,0,0.9363737,5.84091
2901,1,2005,2901,4666,-2.6,3.4,0.518,2.5,0,0.9395266,3.694822
2902,1,2005,2902,6338,-5.5,2.3,0.443,1.8,0,0.9423079,0.541649
2903,1,2005,2903,6169,-7.3,0.5,0.428,1.4,0,0.9447088,0.8715934
2904,1,2005,2904,2791,-5.7,3.8,0.578,2.8,0,0.9467216,6.384675
2905,1,2005,2905,1939,0.9,3.5,0.568,4.6,0,0.9483397,7.354052
2906,1,2005,2906,3494,1.5,6.4,0.693,3.8,0,0.949558,5.381961
2907,1,2005,2907,2420,3.4,6.5,0.813,4,8,0.9503724,6.772854
2908,1,2005,2908,4341,2.4,3.6,0.558,4,0,0.9507803,4.110196
2909,1,2005,2909,3384,-4,2,0.473,2.2,0,0.9507803,5.613865
2910,1,2005,2910,3613,-5.3,1.8,0.483,0.9,0.2,0.9503724,5.286324
2911,1,2005,2911,2406,-0.3,0.6,0.568,1.2,0,0.949558,6.840979
2912,1,2005,2912,2406,-1.3,-0.5,0.503,1.5,0,0.9483397,6.859748
2913,1,2005,2913,3179,-1.3,0.6,0.453,1.4,0,0.9467216,5.926419
2914,1,2005,2914,4049,-4.9,3.2,0.548,1.1,0,0.9447088,4.644251
2915,1,2005,2915,2412,-0.7,1.2,0.613,1.1,0,0.9423079,6.852528
2916,1,2005,2916,2445,-1,1.9,0.618,0.8,0,0.9395266,6.824293
2917,1,2005,2917,3286,-2,3.4,0.518,1.8,0.8,0.9363737,5.822023
2918,1,2005,2918,3783,-4.8,-0.8,0.423,2.5,0.4,0.9328591,5.197306
2919,1,2005,2919,2437,-7.3,-3,0.408,4.2,0,0.9289936,6.919023
2920,1,2005,2920,3894,-4.1,-3.5,0.348,2.3,0,0.9247889,5.138452
2921,1,2005,2921,2573,-16.1,-1.3,0.403,2.3,10,0.9202576,6.80459
2922,1,2005,2922,2555,-1.3,6.2,0.803,3.5,12,0.9154131,6.7585
2923,1,2006,2923,2979,1.4,4.7,0.713,3.3,4,0.9102692,6.302195
2924,1,2006,2924,2495,2.6,4.9,0.723,4.1,0,0.9048404,6.882117
2925,1,2006,2925,2835,2.2,5,0.623,4,0,0.8991416,6.54811
2926,1,2006,2926,3566,-2,0.8,0.538,2.5,0,0.893188,5.722749
2927,1,2006,2927,2544,-1,0.4,0.563,0.5,2.2,0.8869953,6.930379
2928,1,2006,2928,2592,-1.1,2.1,0.613,0.6,1.8,0.8805792,6.895943
2929,1,2006,2929,2582,-0.1,2.8,0.633,0.8,0.6,0.8739554,6.928984
2930,1,2006,2930,3508,0.3,5.4,0.623,0.8,0,0.8671399,5.937055
2931,1,2006,2931,4536,-3.1,1.6,0.528,0.4,0,0.8601484,4.704641
2932,1,2006,2932,4480,-5.5,1.1,0.473,0.8,0,0.8529965,4.872587
2933,1,2006,2933,2673,-5,-1.6,0.498,0.8,0.4,0.8456998,6.9762
2934,1,2006,2934,2884,-2.9,2.5,0.603,0.8,0,0.877322,6.779143
2935,1,2006,2935,4163,-1.4,4.8,0.563,1.8,0,0.8689813,5.425317
2936,1,2006,2936,5303,-5.4,5.5,0.493,1.1,0,0.8605392,4.059224
2937,1,2006,2937,5318,-7.2,6.8,0.473,1.4,0,0.8520114,4.141754
2938,1,2006,2938,3571,-1.5,5.8,0.568,3.1,0,0.8434135,6.251594
2939,1,2006,2939,2843,2.7,6,0.783,3.6,8.8,0.8347603,6.957078
2940,1,2006,2940,2876,4.6,7.1,0.898,2.6,0.2,0.8260659,6.943853
2941,1,2006,2941,4999,2.8,9,0.803,1.6,0.2,0.8173439,4.7503
2942,1,2006,2942,2944,0.5,5.7,0.778,1.4,0.8,0.8086072,6.974266
2943,1,2006,2943,5331,3.5,6.8,0.763,2.6,0,0.799868,4.538712
2944,1,2006,2944,6590,1.9,6.8,0.633,4.2,0,0.7911379,3.094019
2945,1,2006,2945,7258,-2.9,3.7,0.438,3,0,0.7824279,2.456445
2946,1,2006,2946,7845,-6.9,3.8,0.408,1.1,0,0.773748,1.814683
2947,1,2006,2947,7686,-6.7,6.3,0.473,1,0,0.7651079,2.137066
2948,1,2006,2948,3173,-3.8,0.4,0.508,2.5,2.2,0.7903083,7.052308
2949,1,2006,2949,3215,-3.1,-2.1,0.438,2.1,3,0.7808905,7.071122
2950,1,2006,2950,3328,-5.3,-1,0.418,2,0.4,0.7715559,7.028052
2951,1,2006,2951,5040,-1.9,2,0.458,1.2,0,0.7623121,5.630217
2952,1,2006,2952,8676,-5.9,4.3,0.438,1.2,0,0.7531658,1.678667
2953,1,2006,2953,8733,-6,5.5,0.448,0.8,0,0.7441232,1.773144
2954,1,2006,2954,7093,-6.9,4.6,0.418,1.2,0.4,0.7351898,3.873289
2955,1,2006,2955,3487,-2.7,-1.1,0.503,1.4,0,0.7263706,7.087957
2956,1,2006,2956,3536,-3.4,-2.7,0.453,1.4,0,0.7176699,7.101453
2957,1,2006,2957,3585,-4.5,-4,0.393,2.1,0,0.7090916,7.118058
2958,1,2006,2958,3749,-4.7,0.5,0.433,3,0,0.700639,7.039819
2959,1,2006,2959,3916,-3.8,3,0.593,2.8,0.2,0.6923149,6.937432
2960,1,2006,2960,3739,0.5,3,0.648,1.8,0,0.7129386,7.084429
2961,1,2006,2961,3792,0.4,4.8,0.658,2.1,2,0.7040714,7.087533
2962,1,2006,2962,4003,1.1,5.5,0.668,2.1,1.6,0.6953632,6.991688
2963,1,2006,2963,6549,-2.9,3.4,0.503,1.9,0,0.6868149,5.251796
2964,1,2006,2964,7748,-4.4,4.8,0.473,2,0,0.6784269,4.347471
2965,1,2006,2965,7838,-5.9,2.8,0.453,1.5,0.2,0.6701993,4.387495
2966,1,2006,2966,4069,-1.6,1.4,0.608,1.4,1,0.662132,7.117979
2967,1,2006,2967,5481,0.3,10.2,0.758,1.3,0.8,0.6542244,6.249253
2968,1,2006,2968,4185,3.5,6,0.843,4.3,10,0.6464759,7.090403
2969,1,2006,2969,6121,5.5,13.1,0.893,5.7,3,0.6388855,5.903488
2970,1,2006,2970,6833,3.8,10.4,0.728,4.3,6,0.656811,5.518397
2971,1,2006,2971,7171,5.2,11.3,0.693,4.3,0,0.6488184,5.366977
2972,1,2006,2972,4683,2.6,11.2,0.698,3.5,7,0.6410042,6.99018
2973,1,2006,2973,6177,1.2,10.4,0.733,2.4,1,0.6333662,6.160371
2974,1,2006,2974,8438,0.9,10.5,0.733,1.6,0,0.6259017,4.696479
2975,1,2006,2975,4613,0.1,4.6,0.683,2.2,0,0.6186082,7.141876
2976,1,2006,2976,4676,0.9,3.8,0.653,2.2,0,0.6114829,7.150045
2977,1,2006,2977,4740,0.3,4.1,0.598,2.6,0,0.604523,7.161998
2978,1,2006,2978,4985,0.5,4.2,0.563,1.1,0,0.5977256,7.084715
2979,1,2006,2979,5828,-2.1,5.5,0.548,3.3,0,0.613845,6.708463
2980,1,2006,2980,14037,-3.3,4.1,0.363,4.8,0,0.6067352,1.237618
2981,1,2006,2981,5470,-4.2,2.7,0.498,2.9,0.4,0.5998016,6.977332
2982,1,2006,2982,10022,-2.1,4,0.453,2.9,0,0.5930407,4.488135
2983,1,2006,2983,7395,-3.1,6.7,0.523,3.8,4,0.5864484,6.098404
2984,1,2006,2984,6150,0.1,11.1,0.783,5.8,7.4,0.5800211,6.72122
2985,1,2006,2985,5268,4.8,10.3,0.788,3.4,19,0.5737551,7.161704
2986,1,2006,2986,11753,-2,2.6,0.513,4.2,0,0.5676466,3.717555
2987,1,2006,2987,8129,-1.5,5.7,0.578,3.3,0.2,0.561692,5.926595
2988,1,2006,2988,6846,-1.6,6.3,0.598,2.5,6,0.5762728,6.600804
2989,1,2006,2989,5541,1.1,9.5,0.933,5.3,4,0.5700743,7.155134
2990,1,2006,2990,6158,7.2,12.2,0.903,5.6,2,0.5640389,6.932806
2991,1,2006,2991,9240,4,9.8,0.688,4.5,4,0.5581623,5.564346
2992,1,2006,2992,6103,0.4,5.9,0.663,5.4,0.8,0.5524405,7.059847
2993,1,2006,2993,12890,-2.7,0.7,0.348,4.9,0,0.5468694,3.842322
2994,1,2006,2994,17007,-5,2.9,0.338,4,0,0.5414451,1.293294
2995,1,2006,2995,17052,-6.1,6.1,0.413,1.8,0,0.5361638,1.339423
2996,1,2006,2996,17044,-4.4,8.3,0.498,1.8,0,0.5310217,1.418239
2997,1,2006,2997,16353,-3,7.9,0.518,2.3,0,0.5443308,2.012185
2998,1,2006,2998,16123,-3.2,10.5,0.548,1.8,0,0.5389965,2.272053
2999,1,2006,2999,9155,-1.8,11.8,0.638,2,0.2,0.5338076,6.068741
3000,1,2006,3000,7322,3.9,11.2,0.783,1.1,0,0.5287601,6.829574
3001,1,2006,3001,14276,4.9,16.4,0.873,3.4,0,0.52385,3.545568
3002,1,2006,3002,10718,6.3,15.6,0.958,1.8,1,0.5190735,5.441219
3003,1,2006,3003,7770,3.6,12.1,0.943,1,8,0.5144268,6.735669
3004,1,2006,3004,9216,6.5,12.4,0.958,1.3,9,0.5099065,6.200853
3005,1,2006,3005,8090,5.9,16,1.058,4.6,0.6,0.5055089,6.665872
3006,1,2006,3006,8557,9.6,15.1,1.113,2.8,1.2,0.5177908,6.51542
3007,1,2006,3007,14711,9.8,22.8,1.173,4.2,0,0.5132406,3.735555
3008,1,2006,3008,10342,12.3,19.6,1.123,4.5,0.2,0.5088175,5.884167
3009,1,2006,3009,9755,8.6,13,0.923,3.8,4,0.5045179,6.203419
3010,1,2006,3010,9896,5.7,14,0.903,3.3,2.6,0.5003382,6.192969
3011,1,2006,3011,8330,7.6,17.4,1.168,3.8,11,0.4962751,6.758227
3012,1,2006,3012,13844,9.5,18.6,1.093,2.4,0.2,0.4923252,4.57316
3013,1,2006,3013,11416,4.8,16.4,1.018,2.2,2,0.4884854,5.699971
3014,1,2006,3014,12548,4.2,16.7,0.988,3.2,2,0.4847525,5.291823
3015,1,2006,3015,15086,5.5,14.3,0.803,3.2,1,0.4962234,4.29861
3016,1,2006,3016,17995,-0.1,15.3,0.763,1.6,6,0.4923688,2.992572
3017,1,2006,3017,7486,5.1,5.5,0.753,3.5,8,0.4886243,7.231898
3018,1,2006,3018,21887,-1.1,10,0.553,3.4,0,0.4849867,1.26941
3019,1,2006,3019,22079,-2,12.8,0.568,2,0,0.4814532,1.262826
3020,1,2006,3020,18757,-1.3,17.6,0.708,1.9,0.2,0.4780206,2.982947
3021,1,2006,3021,7752,7.1,7.9,0.863,2.3,31,0.4746861,7.221867
3022,1,2006,3022,7818,2.8,5.9,0.758,4.1,8,0.4714471,7.235017
3023,1,2006,3023,18434,-0.3,10,0.633,3.7,0.2,0.4683008,3.403671
3024,1,2006,3024,9400,3.1,11.1,0.768,2.9,2,0.4652447,6.818324
3025,1,2006,3025,8377,2.6,12.6,0.863,1.9,0,0.4759086,7.122915
3026,1,2006,3026,17840,8.9,17.8,1.008,1.6,0,0.4727608,3.705602
3027,1,2006,3027,8568,6.9,16.9,1.023,4.2,0.8,0.4697056,7.088776
3028,1,2006,3028,11215,8.5,17.1,1.013,2.7,0,0.4667404,6.31837
3029,1,2006,3029,14929,4.7,16.6,0.993,3,0,0.4638626,5.061563
3030,1,2006,3030,18544,7.7,14.6,0.883,3.5,0,0.46107,3.696014
3031,1,2006,3031,22554,2.9,16.6,0.798,2.4,0,0.4583601,1.987118
3032,1,2006,3032,23346,5.7,19.2,0.893,1.6,0,0.4557307,1.626113
3033,1,2006,3033,24080,4.6,21.8,0.953,2.4,0,0.4531796,1.310025
3034,1,2006,3034,23372,6,21.6,1.048,1.6,0,0.4634291,1.686173
3035,1,2006,3035,24106,6.6,22.7,1.083,1.6,0.8,0.4608068,1.387568
3036,1,2006,3036,13606,8,22.3,1.238,1.9,15,0.4582649,5.726659
3037,1,2006,3037,18051,8.9,20.9,1.308,1.6,0,0.4558013,4.118997
3038,1,2006,3038,13623,10,18.3,1.248,2.5,0,0.4534137,5.777972
3039,1,2006,3039,10572,10.8,16.7,1.258,3.9,0.4,0.4511003,6.725784
3040,1,2006,3040,10057,9,15.3,0.963,4.7,0,0.4488591,6.920759
3041,1,2006,3041,13442,2.9,12.3,0.633,3.5,0,0.4466881,6.044918
3042,1,2006,3042,20434,-0.3,13.9,0.643,2.2,0,0.4445856,3.662385
3043,1,2006,3043,13831,4,17,0.863,1.7,0,0.4425499,5.920538
3044,1,2006,3044,23429,5.1,22.9,1.083,3.1,0,0.4405791,2.312814
3045,1,2006,3045,23900,8.1,24.5,1.048,1.6,0,0.4503409,2.179587
3046,1,2006,3046,23919,8.5,25.4,1.178,1.6,1,0.4483247,2.165277
3047,1,2006,3047,15781,12.5,21.1,1.413,3.1,14,0.4463753,5.281276
3048,1,2006,3048,11599,11.9,20.7,1.463,1.6,10,0.4444911,6.569389
3049,1,2006,3049,13800,12.1,19.9,1.433,1.6,3.4,0.4426705,5.955059
3050,1,2006,3050,10789,10.9,14.8,1.168,2.4,16,0.4409119,6.850311
3051,1,2006,3051,15152,6.9,15.4,0.963,3.3,7,0.4392137,5.676173
3052,1,2006,3052,12458,6.9,12.8,0.963,1.9,10,0.4375746,6.468401
3053,1,2006,3053,19329,5.7,19,1.118,1.6,0,0.4359931,4.303227
3054,1,2006,3054,16629,6.8,20.7,1.163,2,5.2,0.434468,5.232223
3055,1,2006,3055,11288,7.8,16.4,1.303,1.5,6,0.4329977,6.768197
3056,1,2006,3056,19305,9.6,20.4,1.268,1.4,0,0.4425584,4.351668
3057,1,2006,3057,17223,9.6,25.6,1.458,2,18,0.4410665,5.038333
3058,1,2006,3058,15063,13.1,21.4,1.618,2.2,0.2,0.4396315,5.710284
3059,1,2006,3059,13756,11.6,26,1.748,1.4,0.8,0.4382521,6.092499
3060,1,2006,3060,11765,16.9,18,1.538,2.7,10,0.4369271,6.674131
3061,1,2006,3061,16977,9.3,18.6,1.143,2.7,1,0.4356553,5.267021
3062,1,2006,3062,13370,11.8,18.3,1.103,4.5,1.2,0.4344355,6.333303
3063,1,2006,3063,22048,11.2,23.5,1.158,4.4,0,0.4332668,3.582832
3064,1,2006,3064,11717,14.8,19.1,1.253,3.6,7,0.4321479,6.758278
3065,1,2006,3065,23072,7.3,17,0.953,2.8,0.2,0.4310781,3.334755
3066,1,2006,3066,24914,4.1,17,0.888,2.8,0,0.4300562,2.693349
3067,1,2006,3067,12086,5.2,17,1.078,2.4,0.2,0.4290814,6.714511
3068,1,2006,3068,10648,12.5,20.8,1.478,2.4,0,0.4281528,7.022083
3069,1,2006,3069,18361,14.4,23.1,1.628,2.2,0,0.4272696,4.84703
3070,1,2006,3070,20802,12.4,22.6,1.618,3.1,0.2,0.426431,4.036636
3071,1,2006,3071,12874,14.1,16.8,1.313,3.2,3,0.4256362,6.514802
3072,1,2006,3072,16047,5.5,13.2,0.873,3,0.2,0.4248846,5.749279
3073,1,2006,3073,17550,4.3,13.3,0.838,3.5,0,0.4343405,5.334657
3074,1,2006,3074,11545,6.4,12.6,0.903,3.1,2,0.4336099,6.910572
3075,1,2006,3075,17603,5.3,14.5,0.908,4.1,0,0.4329247,5.319016
3076,1,2006,3076,29568,5,19.2,0.878,4.2,0,0.4322843,1.053308
3077,1,2006,3077,22214,7.2,20.6,1.118,3.3,0,0.4316881,3.789
3078,1,2006,3078,24790,8.8,21.1,1.153,2.9,0,0.4311354,2.852318
3079,1,2006,3079,26424,8,20.5,1.038,2.6,0,0.4306258,2.288901
3080,1,2006,3080,29134,5.8,21,0.918,2.6,0,0.4301587,1.275981
3081,1,2006,3081,30028,6.5,23.4,1.028,1.7,0,0.4297338,0.8468567
3082,1,2006,3082,29577,7.4,26.2,1.168,2,0,0.4293505,0.9709588
3083,1,2006,3083,29998,10.5,27.7,1.123,2,0,0.4290086,0.82693
3084,1,2006,3084,29006,10.9,28.8,1.348,2,0,0.4287077,1.139683
3085,1,2006,3085,29558,12.7,29.1,1.353,2.5,0,0.4284474,0.9089713
3086,1,2006,3086,29705,13.1,29.9,1.343,1.8,0,0.4282277,0.8571733
3087,1,2006,3087,28639,13.3,31.2,1.378,1.7,0,0.4280482,1.298445
3088,1,2006,3088,28446,13.6,30.5,1.168,1.9,0,0.4279087,1.485429
3089,1,2006,3089,17350,14.9,28.6,1.573,1.7,0,0.4278092,5.312508
3090,1,2006,3090,18746,16.9,29.4,1.833,1.8,10.2,0.4277496,4.828165
3091,1,2006,3091,25569,13.8,29.8,1.698,1.9,1.2,0.4277297,2.42304
3092,1,2006,3092,18166,16.6,28.9,1.868,1.8,17,0.4277496,5.004444
3093,1,2006,3093,17000,16.3,25.9,1.913,2.4,0,0.4278092,5.355158
3094,1,2006,3094,20321,17.2,25.7,1.748,2.5,0,0.4279087,4.322302
3095,1,2006,3095,13795,17,22.7,1.513,2.6,0,0.4280482,6.314856
3096,1,2006,3096,30004,11,24.9,1.293,1.9,0,0.4282277,0.7392143
3097,1,2006,3097,21456,12.2,29,1.673,2.3,5,0.4284474,3.937672
3098,1,2006,3098,18759,16.5,27,1.958,2.2,14,0.4287077,4.777445
3099,1,2006,3099,17122,15.9,25,1.728,1.9,10,0.4290086,5.329258
3100,1,2006,3100,20675,15.7,26.4,1.898,2.4,0,0.4293505,4.132918
3101,1,2006,3101,23436,16.1,27.8,1.898,1.6,0,0.4297338,3.120689
3102,1,2006,3102,26581,15.3,28,1.783,2.1,0,0.4301587,1.898854
3103,1,2006,3103,29050,15.5,28.9,1.603,2.1,0,0.4306258,0.9055605
3104,1,2006,3104,29703,15.3,29.9,1.603,2.1,0,0.4311354,0.5971683
3105,1,2006,3105,29750,14.1,30.3,1.653,1.5,0.2,0.4316881,0.5306484
3106,1,2006,3106,29124,14.9,31.7,1.808,1.6,0,0.4322843,0.7181023
3107,1,2006,3107,25146,17.2,33.1,1.858,2.1,0,0.4329247,2.373421
3108,1,2006,3108,18352,17.7,26.3,1.798,2.9,17,0.4336099,4.85357
3109,1,2006,3109,13106,16.1,22.8,1.813,1.8,5.2,0.4343405,6.392018
3110,1,2006,3110,21189,14,24.2,1.748,2.5,0,0.4248846,3.863869
3111,1,2006,3111,22165,15.1,27.3,1.713,1.6,0,0.4256362,3.498013
3112,1,2006,3112,12374,14.3,26.7,1.843,1.4,0.2,0.426431,6.558114
3113,1,2006,3113,29259,16.2,29.8,1.833,2,0,0.4272696,0.4420171
3114,1,2006,3114,28622,15.9,32.5,2.003,2.1,0,0.4281528,0.626268
3115,1,2006,3115,25915,19.2,31.5,1.998,2.6,0,0.4290814,1.801756
3116,1,2006,3116,25279,18.1,31.1,1.968,2,0,0.4300562,2.052222
3117,1,2006,3117,21842,17.8,31.5,2.088,2.6,0,0.4310781,3.38123
3118,1,2006,3118,26865,18.6,30.7,2.083,1.8,0,0.4321479,1.246062
3119,1,2006,3119,28220,18.5,32,1.738,2,0,0.4332668,0.7280987
3120,1,2006,3120,29038,15.3,32.4,1.418,1.8,0,0.4344355,0.4601537
3121,1,2006,3121,27528,14.6,33.7,1.708,2,0,0.4356553,0.9716074
3122,1,2006,3122,22374,18.1,34.3,1.773,3.1,0,0.4369271,3.114781
3123,1,2006,3123,26102,17.8,33.8,1.753,1.4,0,0.4382521,1.508945
3124,1,2006,3124,27111,18.3,35.5,1.793,1.7,0,0.4396315,0.9861981
3125,1,2006,3125,16455,20.4,31.5,1.783,3,0,0.4410665,5.185368
3126,1,2006,3126,26341,19.8,30.8,1.658,3.5,0,0.4425584,1.299465
3127,1,2006,3127,26878,17.8,33.7,1.633,2.1,0,0.4329977,1.011275
3128,1,2006,3128,26554,18.5,35.3,1.703,1.8,0,0.434468,1.078155
3129,1,2006,3129,24717,18.3,36.4,1.738,1.8,0,0.4359931,1.853301
3130,1,2006,3130,23502,19,32.6,1.758,3.4,17,0.4375746,2.333315
3131,1,2006,3131,20198,17.1,28.8,1.923,2.3,0,0.4392137,3.617632
3132,1,2006,3132,22041,16.4,29.3,1.868,1.9,0,0.4409119,2.831603
3133,1,2006,3133,18971,16.9,30.1,1.888,1.4,0,0.4426705,4.032463
3134,1,2006,3134,9900,17.9,23,1.928,1.5,1.8,0.4444911,6.95393
3135,1,2006,3135,19374,16.2,26,1.528,3.8,0.2,0.4463753,3.892918
3136,1,2006,3136,12479,14.7,22.4,1.448,3.4,27,0.4483247,6.252024
3137,1,2006,3137,16580,14.5,23.2,1.558,3.9,4.2,0.4503409,4.861173
3138,1,2006,3138,12634,14.3,20.9,1.478,3.4,0,0.4405791,6.159163
3139,1,2006,3139,12386,12.2,21.5,1.448,3.5,0.2,0.4425499,6.217286
3140,1,2006,3140,18079,12.8,23.4,1.518,3.5,0,0.4445856,4.197269
3141,1,2006,3141,23105,11.9,25.4,1.453,2.5,0,0.4466881,2.009974
3142,1,2006,3142,18654,14.8,24.7,1.573,4.2,3,0.4488591,3.863581
3143,1,2006,3143,17426,13.9,23.4,1.313,3,0,0.4511003,4.380696
3144,1,2006,3144,20045,15,23,1.273,2.8,0,0.4534137,3.272041
3145,1,2006,3145,9682,12.9,19.3,1.323,3.1,5.6,0.4558013,6.900085
3146,1,2006,3146,13068,12.1,18.5,1.358,2.8,3.6,0.4582649,5.836196
3147,1,2006,3147,10905,12.5,18.2,1.318,4.2,8.2,0.4608068,6.505226
3148,1,2006,3148,15031,12.1,20.7,1.333,2.4,0.2,0.4634291,5.07911
3149,1,2006,3149,20650,8.7,23.8,1.358,2.1,2,0.4531796,2.654208
3150,1,2006,3150,16904,13.8,24.6,1.623,2.4,3,0.4557307,4.175713
3151,1,2006,3151,15568,14.7,25.3,1.733,2.8,43,0.4583601,4.651702
3152,1,2006,3152,22701,11.6,25.2,1.443,3.1,0,0.46107,1.361448
3153,1,2006,3153,14163,11.8,23.3,1.583,2.3,7.2,0.4638626,5.150821
3154,1,2006,3154,14523,13.6,22.1,1.523,2,0,0.4667404,4.977986
3155,1,2006,3155,17554,12.2,21.7,1.413,2.7,0.2,0.4697056,3.662926
3156,1,2006,3156,16411,15.7,23.1,1.558,2.2,0.2,0.4727608,4.070679
3157,1,2006,3157,21632,10.2,24.5,1.473,1.1,0,0.4759086,1.444216
3158,1,2006,3158,16789,13.9,22,1.353,3.3,1,0.4652447,3.835779
3159,1,2006,3159,17190,10.8,21.2,1.273,1.8,0,0.4683008,3.60954
3160,1,2006,3160,13493,12.3,21.5,1.508,2.8,8.8,0.4714471,5.114062
3161,1,2006,3161,14202,11.6,20.3,1.358,2.5,0,0.4746861,4.800882
3162,1,2006,3162,8236,10,19.3,1.503,2.2,15,0.4780206,6.957123
3163,1,2006,3163,8796,11.9,15.9,1.323,2.1,7,0.4814532,6.771656
3164,1,2006,3164,13616,9.8,18.8,1.233,1.6,0,0.4849867,4.920148
3165,1,2006,3165,22718,6.9,21.5,1.163,1.4,0.2,0.4886243,0.05441081
3166,1,2006,3166,22413,7.7,26.3,1.363,1.6,0,0.4923688,0
3167,1,2006,3167,10525,15,23.8,1.683,1.3,0,0.4962234,5.964305
3168,1,2006,3168,14236,16.8,27.6,1.938,1.8,0,0.4847525,4.210956
3169,1,2006,3169,9842,17.6,25.7,2.033,1.7,0,0.4884854,6.106778
3170,1,2006,3170,19495,15.9,27.5,1.948,1.5,0.2,0.4923252,1.031464
3171,1,2006,3171,15754,15.7,27.7,2.078,1.1,6,0.4962751,3.130455
3172,1,2006,3172,14485,16.3,28.9,2.048,2,0.4,0.5003382,3.74983
3173,1,2006,3173,18142,13.4,22.8,1.408,3,0,0.5045179,1.745491
3174,1,2006,3174,19287,9.4,26.1,1.533,1.6,0.2,0.5088175,0.8162745
3175,1,2006,3175,11208,14.5,26.6,1.848,1.3,0,0.5132406,5.245243
3176,1,2006,3176,19941,13.1,29.4,1.713,1.3,0,0.5177908,0
3177,1,2006,3177,19524,12.2,28.7,1.508,1.6,0,0.5055089,0.2172374
3178,1,2006,3178,15222,13.6,28.1,1.533,3.1,1,0.5099065,2.917055
3179,1,2006,3179,12981,15.5,25.6,1.723,3.1,12,0.5144268,4.072419
3180,1,2006,3180,6860,15.6,16.8,1.708,2.4,8,0.5190735,6.923081
3181,1,2006,3181,15875,11.6,23.6,1.603,1.5,0.2,0.52385,2.127286
3182,1,2006,3182,10858,14.1,20.2,1.633,4.1,0,0.5287601,5.015987
3183,1,2006,3183,11312,11.9,21.1,1.543,2.4,0,0.5338076,4.719972
3184,1,2006,3184,14100,11.6,21.5,1.438,2.1,0,0.5389965,2.994661
3185,1,2006,3185,18745,11.7,23.9,1.498,1.1,0.4,0.5443308,0
3186,1,2006,3186,18440,10.2,26.8,1.363,5,0,0.5310217,0
3187,1,2006,3187,7660,18.4,24,1.443,3.5,2,0.5361638,6.348281
3188,1,2006,3188,9440,14.5,25.2,1.688,1.8,1.4,0.5414451,5.354934
3189,1,2006,3189,6238,16.5,20.8,1.583,2.8,5,0.5468694,6.889127
3190,1,2006,3190,7059,11.4,17.6,1.403,2,0.2,0.5524405,6.500491
3191,1,2006,3191,9120,12.2,18.7,1.393,3,0.2,0.5581623,5.388069
3192,1,2006,3192,11206,10.1,19.4,1.363,1.6,0.2,0.5640389,4.049297
3193,1,2006,3193,11358,8.8,21.3,1.413,0.8,0.2,0.5700743,3.829554
3194,1,2006,3194,13598,8.6,24.2,1.478,1.3,8,0.5762728,2.0357
3195,1,2006,3195,8206,13.4,22.1,1.743,1.8,8,0.561692,5.570256
3196,1,2006,3196,6760,15.7,21.8,1.833,1.9,0,0.5676466,6.307755
3197,1,2006,3197,7883,10.9,23.6,1.673,2.9,3.2,0.5737551,5.64061
3198,1,2006,3198,6262,16.5,19.3,1.453,3.9,12,0.5800211,6.52457
3199,1,2006,3199,8897,6.7,16.7,1.133,1.4,1.4,0.5864484,4.982631
3200,1,2006,3200,10953,6.4,17.5,1.178,1.8,0.2,0.5930407,3.412256
3201,1,2006,3201,7353,11.3,19.9,1.358,2.5,13,0.5998016,5.752404
3202,1,2006,3202,9728,11.8,17,1.223,2.4,0,0.6067352,4.090794
3203,1,2006,3203,11439,5.2,18.7,1.118,1.2,0.2,0.613845,2.644744
3204,1,2006,3204,13362,7.6,22.8,1.288,1.1,0.2,0.5977256,0.61838
3205,1,2006,3205,13559,7.8,23.6,1.313,1,0,0.604523,0.2016439
3206,1,2006,3206,6013,9,19.8,1.293,1.5,2,0.6114829,6.279
3207,1,2006,3207,7068,11.3,19.2,1.463,1.4,0,0.6186082,5.496062
3208,1,2006,3208,3865,10.9,15.7,1.458,1.5,0,0.6259017,7.377412
3209,1,2006,3209,5566,12.9,16.9,1.453,1,0,0.6333662,6.366048
